Record,,3 Digit UPC,4 Digit UPC,5 Digit UPC,6 Digit UPC,7 Digit UPC,8 Digit UPC,9 Digit UPC,10 Digit UPC,11 Digit UPC,12 Digit UPC,13 Digit UPC,14 Digit UPC,15 Digit UPC,3 Digit UPC MATCH,4 Digit UPC MATCH,5 Digit UPC MATCH,6 Digit UPC MATCH,7 Digit UPC MATCH,8 Digit UPC MATCH,9 Digit UPC MATCH,10 Digit UPC MATCH,11 Digit UPC MATCH,12 Digit UPC MATCH,13 Digit UPC MATCH,14 Digit UPC MATCH,15 Digit UPC MATCH,TRUE MATCH,
BID,78476207203000784762072030ZIG ZAG WRAPS PEACH 25CT                                                                            000025N      003231                                                                                                 00300000000026,784,7847,78476,784762,7847620,78476207,784762072,7847620720,78476207203,784762072030,7847620720300,78476207203000,7847620720300,0,0,0,0,0,0,0,0,0,7.84762E+11,0,0,0,1,
BID,78476207210800784762072108ZIG ZAG WRAPS ORANGE 25CT                                                                           000025N      003231                                                                                                 00300000000053,784,7847,78476,784762,7847620,78476207,784762072,7847620721,78476207210,784762072108,7847620721080,78476207210800,7847620721080,0,0,0,0,0,0,0,0,0,7.84762E+11,0,0,0,1,
BID,78476207205400784762072054ZIG ZAG WRAPS MELON 25CT                          ZIG ZAG WRAPS MELON 25CT                          000025Y      003231                                                                                                 00300000000000,784,7847,78476,784762,7847620,78476207,784762072,7847620720,78476207205,784762072054,7847620720540,78476207205400,7847620720540,0,0,0,0,0,0,0,0,0,7.84762E+11,0,0,0,1,
BID,78476207213900784762072139ZIG ZAG WRAPS MARACUJA 25PCHS                     ZIG ZAG WRAPS MARACUJA 25PCHS                     000025Y      003231                                                                                                 00300000000000,784,7847,78476,784762,7847620,78476207,784762072,7847620721,78476207213,784762072139,7847620721390,78476207213900,7847620721390,0,0,0,0,0,0,0,0,0,7.84762E+11,0,0,0,1,
BID,78476207206100784762072061ZIG ZAG WRAPS MANGO 25CT                          ZIG ZAG WRAPS MANGO 25CT                          000025Y      003231                                                                                                 00300000000019,784,7847,78476,784762,7847620,78476207,784762072,7847620720,78476207206,784762072061,7847620720610,78476207206100,7847620720610,0,0,0,0,0,0,0,0,0,7.84762E+11,0,0,0,1,
BID,78476207200900784762072009ZIG ZAG WRAPS GRAPE 25CT                          ZIG ZAG WRAPS GRAPE 25CT                          000025Y      003231                                                                                                 00300000000014,784,7847,78476,784762,7847620,78476207,784762072,7847620720,78476207200,784762072009,7847620720090,78476207200900,7847620720090,0,0,0,0,0,0,0,0,0,7.84762E+11,0,0,0,1,
BID,78476207214600784762072146ZIG ZAG WRAPS DRAGNBRRY 25PCHS                    ZIG ZAG WRAPS DRAGNBRRY 25PCHS                    000025Y      003231                                                                                                 00300000000025,784,7847,78476,784762,7847620,78476207,784762072,7847620721,78476207214,784762072146,7847620721460,78476207214600,7847620721460,0,0,0,0,0,0,0,0,0,7.84762E+11,0,0,0,1,
BID,78476207204700784762072047ZIG ZAG WRAPS CHERRY 25CT                                                                           000025N      003231                                                                                                 00300000000018,784,7847,78476,784762,7847620,78476207,784762072,7847620720,78476207204,784762072047,7847620720470,78476207204700,7847620720470,0,0,0,0,0,0,0,0,0,7.84762E+11,0,0,0,1,
BID,78476207201600784762072016ZIG ZAG WRAPS BLUEBERRY 25CT                                                                        000025N      003231                                                                                                 00300000000027,784,7847,78476,784762,7847620,78476207,784762072,7847620720,78476207201,784762072016,7847620720160,78476207201600,7847620720160,0,0,0,0,0,0,0,0,0,7.84762E+11,0,0,0,1,
BID,78476207202300784762072023ZIG ZAG WRAPS APPLE 25CT                                                                            000025N      003231                                                                                                 00300000000000,784,7847,78476,784762,7847620,78476207,784762072,7847620720,78476207202,784762072023,7847620720230,78476207202300,7847620720230,0,0,0,0,0,0,0,0,0,7.84762E+11,0,0,0,1,
BID,78476207871100784762078711ZIG ZAG WRAPS 4/99 SWEET 15CT                     ZIG ZAG WRAPS 4/99 SWEET 15CT                     000060Y      003231                                                                                                 00300000000007,784,7847,78476,784762,7847620,78476207,784762078,7847620787,78476207871,784762078711,7847620787110,78476207871100,7847620787110,0,0,0,0,0,0,0,0,0,7.84762E+11,0,0,0,1,
BID,78476207831500784762078315ZIG ZAG WRAPS 4/99 S/UP 15CT                      ZIG ZAG WRAPS 4/99 S/UP 15CT                      000015Y      003231                                                                                                 00300000000040,784,7847,78476,784762,7847620,78476207,784762078,7847620783,78476207831,784762078315,7847620783150,78476207831500,7847620783150,0,0,0,0,0,0,0,0,0,7.84762E+11,0,0,0,1,
BID,78476207841400784762078414ZIG ZAG WRAPS 4/99 PURPLE 15CT                    ZIG ZAG WRAPS 4/99 PURPLE 15CT                    000060Y      003231                           4/99C                                                                 00300000000004,784,7847,78476,784762,7847620,78476207,784762078,7847620784,78476207841,784762078414,7847620784140,78476207841400,7847620784140,0,0,0,0,0,0,0,0,0,7.84762E+11,0,0,0,1,
BID,78476207861200784762078612ZIG ZAG WRAPS 4/99 PINK 15CT                      ZIG ZAG WRAPS 4/99 PINK 15CT                      000060Y      003231                                                                                                 00300000000016,784,7847,78476,784762,7847620,78476207,784762078,7847620786,78476207861,784762078612,7847620786120,78476207861200,7847620786120,0,0,0,0,0,0,0,0,0,7.84762E+11,0,0,0,1,
BID,78476207881000784762078810ZIG ZAG WRAPS 4/99 GREEN 15CT                                                                       000015N      003231                                                                                                 00300000000034,784,7847,78476,784762,7847620,78476207,784762078,7847620788,78476207881,784762078810,7847620788100,78476207881000,7847620788100,0,0,0,0,0,0,0,0,0,7.84762E+11,0,0,0,1,
BID,78476207811700784762078117ZIG ZAG WRAPS 4/99 GRAPE 15CT                     ZIG ZAG WRAPS 4/99 GRAPE 15CT                     000015Y      003231                                                                                                 00300000000022,784,7847,78476,784762,7847620,78476207,784762078,7847620781,78476207811,784762078117,7847620781170,78476207811700,7847620781170,0,0,0,0,0,0,0,0,0,7.84762E+11,0,0,0,1,
BID,78476207891900784762078919ZIG ZAG WRAPS 4/99 GOLD 15CT                      ZIG ZAG WRAPS 4/99 GOLD 15CT                      000015Y      003231                                                                                                 00300000000016,784,7847,78476,784762,7847620,78476207,784762078,7847620789,78476207891,784762078919,7847620789190,78476207891900,7847620789190,0,0,0,0,0,0,0,0,0,7.84762E+11,0,0,0,1,
BID,78476207851300784762078513ZIG ZAG WRAPS 4/99 BLUE15CT                       ZIG ZAG WRAPS 4/99 BLUE15CT                       000060Y      003231                           4/99c                                                                 00300000000023,784,7847,78476,784762,7847620,78476207,784762078,7847620785,78476207851,784762078513,7847620785130,78476207851300,7847620785130,0,0,0,0,0,0,0,0,0,7.84762E+11,0,0,0,1,
BID,78476207821600784762078216ZIG ZAG WRAPS 4/99 B/BERY 15CT                    ZIG ZAG WRAPS 4/99 B/BERY 15CT                    000015Y      003231                                                                                                 00300000000008,784,7847,78476,784762,7847620,78476207,784762078,7847620782,78476207821,784762078216,7847620782160,78476207821600,7847620782160,0,0,0,0,0,0,0,0,0,7.84762E+11,0,0,0,1,
BID,78476207171200784762071712ZIG ZAG WRAPS 2/99 VANILLA 1CT                                                                      000001N      003231                                                                                                 00300000000012,784,7847,78476,784762,7847620,78476207,784762071,7847620717,78476207171,784762071712,7847620717120,78476207171200,7847620717120,0,0,0,0,0,0,0,0,0,7.84762E+11,0,0,0,1,
BID,78476207166800784762071668ZIG ZAG WRAPS 2/99 STRAWBERRY                     ZIG ZAG WRAPS 2/99 STRAWBERRY                     000050Y      003231                           2/99c                                                                 003-0000000008,784,7847,78476,784762,7847620,78476207,784762071,7847620716,78476207166,784762071668,7847620716680,78476207166800,7847620716680,0,0,0,0,0,0,0,0,0,7.84762E+11,0,0,0,1,
BID,78476207168200784762071682ZIG ZAG WRAPS 2/99 STRAIGHT UP                                                                      000001N      003231                                                                                                 00300000000009,784,7847,78476,784762,7847620,78476207,784762071,7847620716,78476207168,784762071682,7847620716820,78476207168200,7847620716820,0,0,0,0,0,0,0,0,0,7.84762E+11,0,0,0,1,
BID,78476207174300784762071743ZIG ZAG WRAPS 2/99 PINAPLE 1CT                                                                      000001N      003231                                                                                                 00300000000014,784,7847,78476,784762,7847620,78476207,784762071,7847620717,78476207174,784762071743,7847620717430,78476207174300,7847620717430,0,0,0,0,0,0,0,0,0,7.84762E+11,0,0,0,1,
BID,78476207162000784762071620ZIG ZAG WRAPS 2/99 PEACH 1CT                      ZIG ZAG WRAPS 2/99 PEACH 1CT                      000001Y      003231                           2/99c                                                                 00300000000023,784,7847,78476,784762,7847620,78476207,784762071,7847620716,78476207162,784762071620,7847620716200,78476207162000,7847620716200,0,0,0,0,0,0,0,0,0,7.84762E+11,0,0,0,1,
BID,78476207170500784762071705ZIG ZAG WRAPS 2/99 ORANGE 1CT                                                                       000001N      003231                                                                                                 00300000000036,784,7847,78476,784762,7847620,78476207,784762071,7847620717,78476207170,784762071705,7847620717050,78476207170500,7847620717050,0,0,0,0,0,0,0,0,0,7.84762E+11,0,0,0,1,
BID,78476207164400784762071644ZIG ZAG WRAPS 2/99 MELON 1CT                      ZIG ZAG WRAPS 2/99 MELON 1CT                      000001Y      003231                           2/99c                                                                 00300000000048,784,7847,78476,784762,7847620,78476207,784762071,7847620716,78476207164,784762071644,7847620716440,78476207164400,7847620716440,0,0,0,0,0,0,0,0,0,7.84762E+11,0,0,0,1,
BID,78476207165100784762071651ZIG ZAG WRAPS 2/99 MANGO 1CT                                                                        000001N      003231                                                                                                 00300000000036,784,7847,78476,784762,7847620,78476207,784762071,7847620716,78476207165,784762071651,7847620716510,78476207165100,7847620716510,0,0,0,0,0,0,0,0,0,7.84762E+11,0,0,0,1,
BID,78476207158300784762071583ZIG ZAG WRAPS 2/99 GRAPE 1CT                      ZIG ZAG WRAPS 2/99 GRAPE 1CT                      000030Y      003231                           2/99c                                                                 00300000000003,784,7847,78476,784762,7847620,78476207,784762071,7847620715,78476207158,784762071583,7847620715830,78476207158300,7847620715830,0,0,0,0,0,0,0,0,0,7.84762E+11,0,0,0,1,
BID,78476207172900784762071729ZIG ZAG WRAPS 2/99 DRAGONBERRY                                                                      000001N      003231                                                                                                 00300000000022,784,7847,78476,784762,7847620,78476207,784762071,7847620717,78476207172,784762071729,7847620717290,78476207172900,7847620717290,0,0,0,0,0,0,0,0,0,7.84762E+11,0,0,0,1,
BID,78476207163700784762071637ZIG ZAG WRAPS 2/99 CHERRY 1CT                                                                       000001N      003231                                                                                                 00300000000005,784,7847,78476,784762,7847620,78476207,784762071,7847620716,78476207163,784762071637,7847620716370,78476207163700,7847620716370,0,0,0,0,0,0,0,0,0,7.84762E+11,0,0,0,1,
